geneID	cluster_number	cluster_type	LSH_ChIP_target	LSH_ChIP_annotation	LSH_OE_DEGtype	LSH_OE_log2FC	LSH_OE_adjp	lsh1lsh2_24hrs_DEGtype	lsh1lsh2_24hrs_log2FC	lsh1lsh2_24hrs_adjp	lsh1lsh2_72hrs_DEGtype	lsh1lsh2_72hrs_log2FC	lsh1lsh2_72hrs_adjp	Mtr5.0_gene_name	Mtr5.0_description	Mtr5.0_GOterm_IDs	Mtr4.0_geneID	Mtr4.0_genename	Mtr4.0_description	Mtr4.0_GOterm_IDs	Mtr4and5_combined_GOterm_IDs	Mtr4and5_combined_GOterms
MtrunA17_Chr6g0452191	cluster12	up	moderate	Promoter (<=1kb)	up(cluster_match)	2.14130592181605	0.00787359296931691	notDEG	0.37292990752198	0.921765472162648	notDEG	-0.419945531098916	0.80002709553258	NA	putative protein	GO:0016021	Medtr6g009320	NA	transmembrane protein, putative	NA	GO:0016021	membrane
MtrunA17_Chr7g0256321	cluster12	up	high	Promoter (<=1kb)	up(cluster_match)	1.06311951326638	0.000324646981829507	notDEG	0.427257265611614	0.754736559792106	up(cluster_match)	1.07743121460527	0.0196620877992591	MtNOOT1	NODULE ROOT 1	GO:0005634;GO:0005515;GO:0009908;GO:0009864;GO:0010865;GO:0009877;GO:0016567	Medtr7g090020	NOOT1	BTB/POZ ankyrin repeat protein	GO:0042829;GO:0009864;GO:0009878;GO:0009944;GO:0009954;GO:0009965;GO:0010227;GO:0010254;GO:0010433;GO:0010434;GO:0010582;GO:0016567;GO:0030162;GO:0043161;GO:0048439;GO:1905393	GO:0048439;GO:0016567;GO:0009878;GO:0010254;GO:0010227;GO:0009954;GO:0043161;GO:0009944;GO:0009908;GO:0009877;GO:0010434;GO:0010582;GO:0010433;GO:0042829;GO:0009965;GO:0005515;GO:0010865;GO:1905393;GO:0030162;GO:0009864;GO:0005634	flower morphogenesis;protein ubiquitylation;nodulation;nectary development;floral organ abscission;proximal/distal pattern formation;proteasomal ubiquitin-dependent protein degradation;polarity specification of adaxial/abaxial axis;flower development;nodule formation;bract formation;floral meristem determinacy;bract morphogenesis;defense response;leaf morphogenesis;protein amino acid binding;stipule development;plant organ formation;regulation of peptidolysis;jasmonic acid mediated signaling pathway ;cell nucleus
MtrunA17_Chr7g0275701	cluster12	up	high	Promoter (<=1kb)	up(cluster_match)	0.892196823438797	0.000247267647545564	notDEG	0.172730369565213	0.901628927162963	notDEG	0.345906998662758	0.358653248131026	NA	Putative transcription factor C2H2 family	GO:0005737;GO:0005515;GO:0008270;GO:0016746;GO:0016874;GO:0061630;GO:0006511;GO:0007275;GO:0016567	Medtr7g117415	NA	ubiquitin ligase SINAT3	GO:0043432;GO:0016567	GO:0005737;GO:0005515;GO:0016746;GO:0007275;GO:0016567;GO:0016874;GO:0008270;GO:0061630;GO:0043432;GO:0006511	cytoplasm;protein amino acid binding;transferase activity, transferring acyl groups;multicellular organism development;protein ubiquitylation;synthetase activity;Zn binding;ubiquitin ligase activity;ubiquitin-dependent protein catabolic process;ubiquitin-dependent proteolysis
MtrunA17_Chr8g0343451	cluster12	up	high	Promoter (<=1kb)	up(cluster_match)	1.7526087982036	0.000680566577033602	notDEG	0.958663596828322	0.607322930874729	notDEG	0.621867697115739	0.567855467819219	MtNF-YA8	nuclear factor Y subunit A8	GO:0016602;GO:0000978;GO:0000981;GO:0006357	Medtr8g019540	NF-YA6	CCAAT-binding transcription factor	GO:0006355	GO:0000978;GO:0000981;GO:0006355;GO:0006357;GO:0016602	RNA polymerase II cis-regulatory region sequence-specific DNA binding;sequence-specific DNA binding RNA polymerase II transcription factor activity;regulation of transcription, DNA-templated;regulation of transcription from RNA polymerase II promoter;CCAAT-binding factor complex
MtrunA17_Chr8g0349091	cluster12	up	moderate	Promoter (<=1kb)	up(cluster_match)	0.607537647359013	0.0383726300499545	notDEG	0.188993719811965	0.89390828610947	notDEG	0.612130922114602	0.06124516440773	NA	Putative AT-hook motif nuclear-localized protein	GO:0005634;GO:0016021;GO:0003680	Medtr8g031100	AHL9	AT hook motif DNA-binding family protein	NA	GO:0003680;GO:0005634;GO:0016021	AT-rich DNA binding;cell nucleus;membrane
MtrunA17_Chr8g0357701	cluster12	up	high	Promoter (<=1kb)	up(cluster_match)	1.50694645817763	7.28588534341237e-11	notDEG	0.0	1.0	notDEG	0.78664190044546	0.854468904584757	NA	hypothetical protein	NA	NA	NA	NA	NA		NA
MtrunA17_Chr8g0373931	cluster12	up	high	Promoter (<=1kb)	up(cluster_match)	2.09666996682412	4.5128436806624e-30	notDEG	0.666784434776844	0.853492290736474	notDEG	1.61488873252743	0.165872754460562	NA	Putative PADRE domain-containing protein	NA	Medtr8g078790	NA	DUF4228 domain protein	NA		NA
MtrunA17_Chr1g0149711	cluster13	up	high	Promoter (<=1kb)	up(cluster_match)	0.685818631042431	0.00318442509632479	notDEG	-0.242381643474957	0.831541310523138	notDEG	-0.213489791861008	0.644673582238319	NA	Putative protein kinase RLK-Pelle-RLCK-X family	GO:0005524;GO:0016021;GO:0006468;GO:0106311;GO:0005886;GO:0106310	Medtr1g013040	NA	Serine/Threonine kinase family protein	GO:0006468;GO:0016310	GO:0106310;GO:0016310;GO:0106311;GO:0005524;GO:0006468;GO:0005886;GO:0016021	protein-serine kinase activity;phosphorylation;protein serine/threonine kinase activity;MgATP binding;protein amino acid phosphorylation;plasmalemma;membrane
MtrunA17_Chr1g0181381	cluster13	up	high	Promoter (<=1kb)	up(cluster_match)	0.991048496234111	9.69385119256492e-05	notDEG	-0.339476297357008	0.766814485539961	notDEG	-0.0364342122366718	0.990236314733386	MtJKD	JACKDAW  (Zinc finger protein)	GO:0005634;GO:0003700;GO:0046872;GO:0006355	NA	NA	NA	NA	GO:0006355;GO:0046872;GO:0003700;GO:0005634	regulation of transcription, DNA-templated;metal binding;sequence-specific DNA binding transcription factor activity;cell nucleus
MtrunA17_Chr1g0183741	cluster13	up	moderate	Promoter (<=1kb)	up(cluster_match)	0.986138005582912	0.0477396851706938	notDEG	0.910351896172641	0.594023064927063	notDEG	-0.61297603249893	0.352773264951796	NA	Putative transcription factor NAM family	GO:0003677;GO:0006355	Medtr1g069805	NA	NAC transcription factor-like protein	GO:0006351;GO:0006355	GO:0003677;GO:0006355;GO:0006351	DNA binding;regulation of transcription, DNA-templated;transcription, DNA-templated
MtrunA17_Chr1g0191831	cluster13	up	moderate	Promoter (<=1kb)	up(cluster_match)	1.52740320789753	2.54604975773491e-09	notDEG	-0.275790650980894	0.821431788596749	notDEG	-0.226677755882529	0.665215774913246	NA	Putative mannosylglycoprotein endo-beta-mannosidase	GO:0033947;GO:0005975;GO:0004565	Medtr1g082890	NA	endo-beta-mannosidase-like mannosylglycoprotein	GO:0044244;GO:0044723	GO:0044244;GO:0044723;GO:0005975;GO:0004565;GO:0033947	polysaccharide catabolic process;carbohydrate metabolic process;carbohydrate metabolism;beta-galactosidase activity;mannosylglycoprotein endo-beta-mannosidase activity
MtrunA17_Chr2g0278471	cluster13	up	high	Promoter (<=1kb)	up(cluster_match)	1.00355384654086	0.0327073425123275	notDEG	0.00589103268580225	1.0	notDEG	-0.153291626615576	0.866509936387698	NA	Putative FAS1 domain-containing protein	GO:0016020	Medtr2g007870	NA	fasciclin domain protein	NA	GO:0016020	membrane
MtrunA17_Chr2g0286431	cluster13	up	high	Promoter (<=1kb)	up(cluster_match)	1.13099689446955	2.35022776972834e-05	notDEG	0.0309030484087691	1.0	notDEG	-0.193954288524	0.825817616263278	NA	Putative beta-amylase	GO:0016161;GO:0102229;GO:0000272	Medtr2g020240	BMY3	beta-amylase	GO:0044244;GO:0044723;GO:0044710	GO:0102229;GO:0016161;GO:0044244;GO:0000272;GO:0044723;GO:0044710	amylopectin maltohydrolase activity;beta-amylase activity;polysaccharide catabolic process;polysaccharide degradation;carbohydrate metabolic process;metabolic process
MtrunA17_Chr2g0303231	cluster13	up	moderate	Promoter (<=1kb)	up(cluster_match)	0.723705430701355	0.000333436978519702	notDEG	0.258366532103991	0.831541310523138	notDEG	0.332520196933295	0.427085782231556	NA	Putative F-box domain, leucine-rich repeat domain superfamily, F-box-like domain superfamily	GO:0005515	Medtr2g047858	NA	F-box/RNI/FBD-like domain protein	NA	GO:0005515	protein amino acid binding
MtrunA17_Chr3g0080381	cluster13	up	high	Promoter (<=1kb)	up(cluster_match)	1.46506422079241	0.00190778598805196	notDEG	0.383367233771129	0.803358252538299	notDEG	-0.139944232295251	0.877782989568471	NA	Putative pectinesterase	GO:0045490;GO:0043086;GO:0045330;GO:0005618;GO:0046910;GO:0042545;GO:0030599	Medtr3g010770	NA	pectinesterase/pectinesterase inhibitor	GO:0042545;GO:0048553;GO:0045490;GO:0071555	GO:0030599;GO:0005618;GO:0071555;GO:0048553;GO:0045490;GO:0046910;GO:0043086;GO:0045330;GO:0042545	pectin methylesterase activity;cell wall;cellular cell wall organization;negative regulation of catalytic activity;pectin degradation;pectinesterase inhibitor activity;negative regulation of enzyme activity;aspartyl esterase activity;cell wall modification
MtrunA17_Chr3g0090141	cluster13	up	high	Promoter (1-2kb)	up(cluster_match)	3.37072736292609	5.91304367097603e-24	notDEG	0.210655756140036	0.885782993329599	notDEG	0.292596437493728	0.521572300930176	NA	Putative disease resistance protein	GO:0016021;GO:0003676;GO:0004523;GO:0005515;GO:0043531;GO:0006952;GO:0090502	Medtr3g033860	NA	LRR and NB-ARC domain disease resistance protein	GO:0042829;GO:0009626	GO:0005515;GO:0090502;GO:0016021;GO:0042829;GO:0009626;GO:0006952;GO:0043531;GO:0004523;GO:0003676	protein amino acid binding;RNA phosphodiester bond hydrolysis, endonucleolytic;membrane;defense response;plant hypersensitive response;physiological defense response;adenosine diphosphate binding;RNase H activity;nucleic acid binding
MtrunA17_Chr3g0113821	cluster13	up	high	Promoter (<=1kb)	up(cluster_match)	0.853629589398045	7.3968933712192e-05	notDEG	0.366843073271379	0.638186154365309	up(cluster_match)	1.21720817316276	3.87592948955736e-07	NA	Putative omega-hydroxypalmitate O-feruloyl transferase	GO:0102406	Medtr3g071320	NA	HXXXD-type acyl-transferase family protein	GO:0042617	GO:0042617;GO:0102406	paclitaxel synthesis;omega-hydroxypalmitate O-sinapoyl transferase activity
MtrunA17_Chr3g0116301	cluster13	up	high	Promoter (<=1kb)	up(cluster_match)	1.92333065030329	1.72976063045041e-14	notDEG	-0.271332151133238	0.969363285025044	notDEG	0.274217976048663	0.847760944082022	NA	putative protein	NA	Medtr3g075030	NA	hypothetical protein	NA		NA
MtrunA17_Chr3g0122411	cluster13	up	high	Promoter (<=1kb)	up(cluster_match)	0.711882999983876	0.0288932512439369	notDEG	-0.29066133094212	0.767444103326301	notDEG	0.0997304056257349	0.877518202077422	MtSPL2	SQUAMOSA Promoter Binding Protein-Like	GO:0005634;GO:0003677;GO:0046872	Medtr3g085180	SPL2	squamosa promoter-binding-like protein	GO:0006355;GO:0048510;GO:0048653	GO:0003677;GO:0048510;GO:0048653;GO:0006355;GO:0046872;GO:0005634	DNA binding;regulation of timing of transition from vegetative to reproductive phase;anther development;regulation of transcription, DNA-templated;metal binding;cell nucleus
MtrunA17_Chr3g0123661	cluster13	up	moderate	Promoter (1-2kb)	up(cluster_match)	1.78650283610803	8.53938658803234e-09	notDEG	0.053767874216238	1.0	notDEG	-0.365200052312301	0.234351623843271	NA	Putative glucan 1,3-beta-glucosidase	GO:0051015;GO:0005975;GO:0005737;GO:0007163;GO:0015629;GO:0016021;GO:0005576;GO:0016477;GO:0030674;GO:0051017;GO:0016985	Medtr3g086750	NA	glycoside hydrolase family 5 protein	GO:0044723;GO:0007015;GO:0030467;GO:0044710	GO:0007015;GO:0005737;GO:0030467;GO:0051015;GO:0030674;GO:0044723;GO:0051017;GO:0016985;GO:0005576;GO:0016477;GO:0005975;GO:0007163;GO:0016021;GO:0015629;GO:0044710	actin filament organisation;cytoplasm;establishment or maintenance of cell polarity;F-actin binding;protein binding, bridging;carbohydrate metabolic process;actin filament bundle assembly;mannan endo-1,4-beta-mannosidase activity;extracellular;cell migration;carbohydrate metabolism;establishment or maintenance of cell polarity;membrane;actin cytoskeleton;metabolic process
MtrunA17_Chr3g0124381	cluster13	up	moderate	Promoter (<=1kb)	up(cluster_match)	1.94974498829153	1.92367045172471e-06	notDEG	-0.0548237509437982	1.0	notDEG	-0.182918810667307	0.852424917623879	MtSULTR2.1	sulfate transporter	GO:0005887;GO:0008271;GO:0015301;GO:1902358	Medtr3g087740	SULTR2;1	sulfate/bicarbonate/oxalate exchanger and transporter sat-1	GO:0008272;GO:0090662;GO:1902358	GO:0008272;GO:1902358;GO:0015301;GO:0005887;GO:0008271;GO:0090662	sulphate transport;sulfate transmembrane transport;anion exchanger activity;plasma membrane;sulphate porter activity;transmembrane transport
MtrunA17_Chr3g0126771	cluster13	up	high	Promoter (<=1kb)	up(cluster_match)	1.43929401814388	2.48073239197041e-05	notDEG	-0.351295364450996	0.750867132518714	notDEG	-0.0372818500428918	0.994796646297869	NA	Putative pectinesterase	GO:0045490;GO:0043086;GO:0045330;GO:0005618;GO:0016021;GO:0046910;GO:0042545;GO:0030599	Medtr3g091380	NA	pectinesterase/pectinesterase inhibitor	GO:0010119;GO:0042545;GO:0048553;GO:0045490;GO:0071555	GO:0030599;GO:0010119;GO:0005618;GO:0071555;GO:0048553;GO:0045490;GO:0046910;GO:0043086;GO:0045330;GO:0042545;GO:0016021	pectin methylesterase activity;regulation of stomatal movement;cell wall;cellular cell wall organization;negative regulation of catalytic activity;pectin degradation;pectinesterase inhibitor activity;negative regulation of enzyme activity;aspartyl esterase activity;cell wall modification;membrane
MtrunA17_Chr3g0130331	cluster13	up	high	Promoter (<=1kb)	up(cluster_match)	0.825304793768388	6.34790914655222e-05	notDEG	-0.470150517886111	0.737503326126301	up(cluster_match)	2.20540734432993	9.44654940819049e-08	NA	Putative ABC-type lipopolysaccharide transporter	GO:0005524;GO:0042626;GO:0055085;GO:0016021;GO:0016787	Medtr3g096410	NA	white-brown-complex ABC transporter family protein	GO:0044765;GO:0090662	GO:0042626;GO:0016787;GO:0005524;GO:0044765;GO:0055085;GO:0016021;GO:0090662	ATPase activity, coupled to transmembrane movement of substances;hydrolase activity;MgATP binding;transport;membrane transport;membrane;transmembrane transport
MtrunA17_Chr3g0131651	cluster13	up	high	Promoter (<=1kb)	up(cluster_match)	0.891667767424616	1.63626148617451e-08	notDEG	0.36696321519748	0.814516260281706	notDEG	-0.0728616963832017	0.96313791504092	NA	Putative alpha-mannosidase	GO:0004559;GO:0046872;GO:0006013;GO:0005774;GO:0030246	Medtr3g098650	NA	glycoside hydrolase family 38 amine-terminal domain protein	GO:0044723;GO:0006013;GO:0006517;GO:0044710	GO:0006013;GO:0006517;GO:0044723;GO:0030246;GO:0004559;GO:0005774;GO:0046872;GO:0044710	mannose metabolism;glycoprotein deglycosylation;carbohydrate metabolic process;sugar binding;alpha-mannosidase activity;vacuolar membrane;metal binding;metabolic process
MtrunA17_Chr3g0137174	cluster13	up	high	Promoter (1-2kb)	up(cluster_match)	1.6176193922714	0.000881392666349909	notDEG	-0.398292707491703	0.681580368697178	notDEG	0.210655329249318	0.680037783288248	MtEFD2	AP2/ERF required for Nodule Differentiation 2	GO:0005634;GO:0003677;GO:0003700;GO:0006355	Medtr3g106290	ESE3	ethylene response factor	GO:0006351;GO:0006355;GO:0009740	GO:0009740;GO:0003677;GO:0006355;GO:0006351;GO:0003700;GO:0005634	gibberellic acid signaling;DNA binding;regulation of transcription, DNA-templated;transcription, DNA-templated;sequence-specific DNA binding transcription factor activity;cell nucleus
MtrunA17_Chr3g0143901	cluster13	up	moderate	Promoter (<=1kb)	up(cluster_match)	0.693294166697562	8.13907230621521e-12	notDEG	-0.254551597281158	0.28641655813252	notDEG	0.0612236160636734	0.790503368953179	NA	Putative 1,4-alpha-glucan branching enzyme	GO:0009507;GO:0005978;GO:0003844;GO:0019252;GO:0009501;GO:0043169;GO:0102752;GO:0004553	Medtr3g115340	NA	starch branching enzyme I	GO:0044723;GO:0005978	GO:0005978;GO:0019252;GO:0043169;GO:0004553;GO:0009507;GO:0044723;GO:0102752;GO:0009501;GO:0003844	glycogen synthesis;starch synthesis;cation binding;O-glucosyl hydrolase activity;chloroplast;carbohydrate metabolic process;1,4-alpha-glucan branching enzyme activity ;amyloplast;1,4-glucan-6-
MtrunA17_Chr3g0145041	cluster13	up	high	Promoter (<=1kb)	up(cluster_match)	2.66916438722962	1.89651818708522e-06	notDEG	-0.0106072282508858	1.0	notDEG	-0.593064821979038	0.509669721420419	NA	Putative [Histone H3]-dimethyl-L-lysine(36) demethylase chromatin regulator PHD family	GO:0046872;GO:0035064;GO:0070544;GO:0008168;GO:0003682;GO:0051864;GO:0032259	Medtr3g117280	NA	PHD finger and bromo-adjacent-like domain protein	GO:0034724;GO:0031507;GO:0006355;GO:0009791;GO:1904497;GO:0035067	GO:0009791;GO:0035067;GO:0034724;GO:0070544;GO:0003682;GO:0031507;GO:1904497;GO:0035064;GO:0006355;GO:0008168;GO:0051864;GO:0032259;GO:0046872	post-embryonic development;downregulation of histone acetylation;chromatin organization;histone H3-K36 demethylation;chromatin binding;heterochromatin assembly;heterochromatin formation;methylated histone binding;regulation of transcription, DNA-templated;methyltransferase activity;histone-lysine;methylation;metal binding
MtrunA17_Chr3g0145281	cluster13	up	moderate	Promoter (<=1kb)	up(cluster_match)	2.41884928137603	1.7900252899917e-10	notDEG	-1.36150783989856	0.331361964054017	notDEG	0.631859438527239	0.588772389246929	NA	hypothetical protein	NA	Medtr3g117530	NA	hypothetical protein	NA		NA
MtrunA17_Chr4g0028311	cluster13	up	moderate	Promoter (1-2kb)	up(cluster_match)	0.828940136410838	0.0016471179787833	notDEG	-0.409022816473026	0.77718256425953	notDEG	-0.105225759913156	0.926884058358318	MtMYB068	Myeloblastosis (MYB) transcription factor 68	GO:0005634	Medtr4g057635	NA	myb transcription factor	NA	GO:0005634	cell nucleus
MtrunA17_Chr4g0035261	cluster13	up	high	Promoter (<=1kb)	up(cluster_match)	0.772189415403198	0.00034260964631846	notDEG	-0.102229611679827	0.983345643477706	up(cluster_match)	1.2080890106002	5.43021165207228e-05	NA	Putative protein BPS1	GO:0048364;GO:0048367	Medtr4g070590	NA	DUF241 domain protein	GO:0006454	GO:0048364;GO:0006454;GO:0048367	root development;translational initiation;shoot development
MtrunA17_Chr4g0037661	cluster13	up	high	Promoter (<=1kb)	up(cluster_match)	1.64008292390576	4.44816173589225e-09	notDEG	-0.37864780805316	0.750443641958667	up(cluster_match)	1.28298818886211	0.000495423064140423	NA	Putative SKP1/BTB/POZ domain superfamily, NPH3 domain, NPH3/RPT2-like family protein	GO:0016567	Medtr4g074190	NA	phototropic-responsive NPH3 family protein	NA	GO:0016567	protein ubiquitylation
MtrunA17_Chr4g0038671	cluster13	up	moderate	Promoter (2-3kb)	up(cluster_match)	0.848853709568875	0.0118370549828562	notDEG	-0.0152023452638104	1.0	notDEG	0.414945662330497	0.615998094008298	NA	Putative laccase	GO:0005507;GO:0016021;GO:0052716	Medtr4g075690	NA	multi-copper oxidase-like protein	GO:0055114	GO:0055114;GO:0052716;GO:0005507;GO:0016021	oxidoreductase process;p-diphenol:oxygen oxidoreductase activity;copper binding;membrane
MtrunA17_Chr4g0047961	cluster13	up	moderate	Promoter (<=1kb)	up(cluster_match)	0.597080726452805	0.0105284599300066	notDEG	0.163614459421062	0.859882673649145	notDEG	0.405120080703771	0.15510240917107	NA	putative protein	GO:0016021	Medtr4g090465	NA	lysine ketoglutarate reductase trans-splicing-related protein, putative	NA	GO:0016021	membrane
MtrunA17_Chr4g0058051	cluster13	up	moderate	Promoter (2-3kb)	up(cluster_match)	1.27563935892849	0.000195314880054624	notDEG	-0.039025674552458	1.0	notDEG	-0.179166673035253	0.753924569627271	NA	Putative pectate lyase	GO:0005618;GO:0030570;GO:0046872;GO:0045490	Medtr4g104320	NA	pectate lyase family protein	GO:0045490	GO:0046872;GO:0045490;GO:0005618;GO:0030570	metal binding;pectin degradation;cell wall;pectate lyase activity
MtrunA17_Chr4g0059311	cluster13	up	moderate	Promoter (<=1kb)	up(cluster_match)	2.38822246105911	0.0157325079164449	notDEG	-0.162790413432778	1.0	notDEG	-0.731902338003751	0.597644759352818	NA	Putative EamA domain-containing protein	GO:0055085;GO:0022857;GO:0016021;GO:0005886	Medtr4g106720	NA	nodulin MtN21/EamA-like transporter family protein	GO:0090662	GO:0022857;GO:0055085;GO:0005886;GO:0016021;GO:0090662	transmembrane transporter activity;membrane transport;plasmalemma;membrane;transmembrane transport
MtrunA17_Chr4g0064081	cluster13	up	high	Promoter (<=1kb)	up(cluster_match)	1.17748245136749	0.000997234017285942	notDEG	-0.05208608527261	1.0	notDEG	-0.309355029318716	0.413329615374106	NA	Putative clathrin coat assembly protein AP180	GO:0032050;GO:0005546;GO:0006900;GO:0048268;GO:0005905;GO:0005794;GO:0000149;GO:0030136;GO:2000369;GO:0005545	Medtr4g114960	NA	clathrin assembly plant-like protein, putative	GO:0098701;GO:0048268	GO:0005545;GO:0048268;GO:0005546;GO:0000149;GO:0005905;GO:0030136;GO:0005794;GO:0032050;GO:0006900;GO:2000369;GO:0098701	1-phosphatidylinositol binding;clathrin cage assembly;PtdIns;SNAP receptor binding;coated pit;clathrin-coated vesicle;Golgi complex;clathrin heavy chain binding;vesicle formation;regulation of clathrin-mediated endocytosis;endocytosis
MtrunA17_Chr4g0065324	cluster13	up	high	Promoter (2-3kb)	up(cluster_match)	0.595018661122268	0.0015086087854868	notDEG	-0.13675477819143	0.869853135171521	notDEG	0.0970049799447067	0.777274189020486	MtSTP7_6	Sugar transport protein 7 (Hexose transporter)	GO:0015145;GO:0016021;GO:0015749;GO:0000139;GO:0010008	Medtr0204s0040;Medtr4g116770	NA	sugar porter (SP) family MFS transporter|hexose transporter, putative	GO:0044765;GO:0008644;GO:0035428;GO:0046323;GO:0090662;GO:1904659	GO:0015145;GO:0008644;GO:0046323;GO:1904659;GO:0000139;GO:0044765;GO:0010008;GO:0035428;GO:0015749;GO:0016021;GO:0090662	monosaccharide transmembrane transporter activity;carbohydrate transport;glucose uptake;glucose transmembrane transport;Golgi membrane;transport;endosomal membrane;hexose transmembrane transport;monosaccharide transmembrane transport;membrane;transmembrane transport
MtrunA17_Chr4g0068541	cluster13	up	high	Promoter (<=1kb)	up(cluster_match)	1.39640935153162	0.033337708901002	notDEG	0.779370620464412	0.875501446691549	notDEG	1.78989221940852	0.327861783778859	NA	Putative transcription factor WRKY family	GO:0005634;GO:0003700;GO:0043565;GO:0006355	Medtr4g122530	NA	WRKY family transcription factor	GO:0006351;GO:0006355	GO:0043565;GO:0006355;GO:0006351;GO:0003700;GO:0005634	sequence specific DNA binding;regulation of transcription, DNA-templated;transcription, DNA-templated;sequence-specific DNA binding transcription factor activity;cell nucleus
MtrunA17_Chr4g0071221	cluster13	up	high	Promoter (<=1kb)	up(cluster_match)	1.71677456897489	1.35111412496003e-07	notDEG	-0.307019629604821	0.701881564648951	notDEG	-0.255983646267125	0.522914442209076	NA	Putative protein kinase RLK-Pelle-Extensin family	GO:0005524;GO:0016021;GO:0006487;GO:0004674;GO:0006468;GO:0034998	Medtr4g126270	NA	receptor-like Serine/Threonine-kinase ALE2-like protein, putative	GO:0006468;GO:0006487;GO:0016310	GO:0034998;GO:0006487;GO:0016310;GO:0005524;GO:0006468;GO:0004674;GO:0016021	OSTCI;protein amino acid N-linked glycosylation;phosphorylation;MgATP binding;protein amino acid phosphorylation;protein serine/threonine kinase activity;membrane
MtrunA17_Chr4g0072141	cluster13	up	high	Distal Intergenic	up(cluster_match)	1.35254050065619	0.000107692334345428	notDEG	0.14425543322331	0.946735900151341	notDEG	-0.0336792760184893	0.991948207380962	NA	Putative lysine--tRNA ligase	GO:0005524;GO:0003677;GO:0009506;GO:0004824;GO:0005829;GO:0006430;GO:0000049	NA	NA	NA	NA	GO:0006430;GO:0003677;GO:0005524;GO:0000049;GO:0004824;GO:0009506;GO:0005829	lysyl-tRNA aminoacylation;DNA binding;MgATP binding;tRNA binding;lysyl-tRNA synthetase activity;plasmodesmata;cytosol
MtrunA17_Chr4g0072241	cluster13	up	high	Promoter (<=1kb)	up(cluster_match)	0.940101466934435	0.000565575277805941	notDEG	-0.377943751271385	0.853492290736474	notDEG	0.483126759618589	0.434212328452294	NA	Putative ribulose-bisphosphate carboxylase	GO:0009507;GO:0004497;GO:0016984;GO:0009853;GO:0019253	Medtr4g127870	NA	ribulose bisphosphate carboxylase small chain	GO:0009853;GO:0015977;GO:0015979;GO:0019253;GO:0055114	GO:0019253;GO:0016984;GO:0015979;GO:0009853;GO:0009507;GO:0015977;GO:0055114;GO:0004497	reductive pentose-phosphate cycle;RuBP carboxylase activity;photosynthesis;photorespiratory pathway;chloroplast;autotrophy;oxidoreductase process;monooxygenase activity
MtrunA17_Chr4g0072791	cluster13	up	moderate	Promoter (<=1kb)	up(cluster_match)	2.48212482935297	8.14879882970039e-06	notDEG	-0.292430240320755	0.975837871385517	notDEG	1.5009578682558	0.0897221472378556	MtCAPE18	CAP-derived peptide	GO:0009607;GO:0005615;GO:0006952	Medtr4g128770	NA	CAP, cysteine-rich secretory protein, antigen 5	NA	GO:0009607;GO:0005615;GO:0006952	response to biotic stimulus;extracellular space;physiological defense response
MtrunA17_Chr5g0394641	cluster13	up	moderate	Promoter (<=1kb)	up(cluster_match)	0.749801512091904	0.0037658788364002	notDEG	-0.0972750807726269	0.919114031510898	notDEG	-0.156993078702754	0.536736608856337	MtHAG28	Histone acetyltransferase of the GNAT family	GO:0051015;GO:0016310;GO:0008080;GO:0016301;GO:0005886	Medtr5g006520	NA	kinase interacting (KIP1-like) family protein, putative	GO:0006302;GO:0006310;GO:0016310	GO:0006302;GO:0016310;GO:0006310;GO:0051015;GO:0008080;GO:0005886;GO:0016301	double-strand break repair;phosphorylation;DNA recombination;F-actin binding;N-acetyltransferase activity;plasmalemma;phosphokinase activity
MtrunA17_Chr5g0400771	cluster13	up	high	Promoter (<=1kb)	up(cluster_match)	0.620177713584517	0.00631854103126849	notDEG	-0.25688801900982	0.599682136715145	notDEG	0.272695024797314	0.279913117634559	MtCLE04	CLAVATA3/EMBRYO-SURROUNDING REGION (CLE) family	NA	Medtr5g014860	NA	Clavata3/ESR (CLE) gene family member MtCLE04	NA		NA
MtrunA17_Chr6g0476971	cluster13	up	high	Promoter (<=1kb)	up(cluster_match)	1.18370957234134	0.00138193102118348	notDEG	-0.596400744624349	0.855760101224616	notDEG	0.622978313514512	0.532364527282816	NA	Putative clathrin coat assembly protein AP180	GO:0032050;GO:0005546;GO:0006900;GO:0048268;GO:0005905;GO:0016021;GO:0005794;GO:0000149;GO:0030136;GO:2000369;GO:0005545	Medtr6g059380	NA	ENTH/ANTH/VHS superfamily protein	GO:0098701;GO:0048268	GO:0005545;GO:0048268;GO:0005546;GO:0000149;GO:0005905;GO:0030136;GO:0005794;GO:0032050;GO:0006900;GO:0016021;GO:2000369;GO:0098701	1-phosphatidylinositol binding;clathrin cage assembly;PtdIns;SNAP receptor binding;coated pit;clathrin-coated vesicle;Golgi complex;clathrin heavy chain binding;vesicle formation;membrane;regulation of clathrin-mediated endocytosis;endocytosis
